"No.","Time","Source","Destination","Protocol","Length","Info"
"13568","36.410132","192.168.0.111","184.162.145.57","UDP","1071","14475  >  12136 Len=1029"
"13569","36.410147","192.168.0.111","184.162.145.57","UDP","1057","14475  >  12136 Len=1015"
"13570","36.410168","192.168.0.111","184.162.145.57","UDP","1057","14475  >  12136 Len=1015"
"13571","36.416428","184.162.145.57","192.168.0.111","UDP","344","12136  >  14475 Len=302"
"13572","36.416672","184.162.145.57","192.168.0.111","UDP","859","12136  >  14475 Len=817"
"13573","36.427814","192.168.0.111","184.162.145.57","UDP","1070","14475  >  12136 Len=1028"
"13574","36.427935","192.168.0.111","184.162.145.57","UDP","1070","14475  >  12136 Len=1028"
"13575","36.427975","192.168.0.111","184.162.145.57","UDP","1070","14475  >  12136 Len=1028"
"13576","36.427998","192.168.0.111","184.162.145.57","UDP","1070","14475  >  12136 Len=1028"
"13577","36.428039","192.168.0.111","184.162.145.57","UDP","130","14475  >  12136 Len=88"
"13578","36.433888","184.162.145.57","192.168.0.111","UDP","859","12136  >  14475 Len=817"
"13579","36.434004","184.162.145.57","192.168.0.111","UDP","859","12136  >  14475 Len=817"
"13580","36.434156","184.162.145.57","192.168.0.111","UDP","858","12136  >  14475 Len=816"
"13581","36.434304","184.162.145.57","192.168.0.111","UDP","858","12136  >  14475 Len=816"
"13582","36.434304","184.162.145.57","192.168.0.111","UDP","890","12136  >  14475 Len=848"
"13583","36.434304","184.162.145.57","192.168.0.111","UDP","332","12136  >  14475 Len=290"
"13584","36.444728","192.168.0.111","184.162.145.57","UDP","133","14475  >  12136 Len=91"
"13585","36.462755","184.162.145.57","192.168.0.111","UDP","318","12136  >  14475 Len=276"
"13586","36.462940","184.162.145.57","192.168.0.111","UDP","910","12136  >  14475 Len=868"
"13587","36.463149","184.162.145.57","192.168.0.111","UDP","909","12136  >  14475 Len=867"
"13588","36.463339","184.162.145.57","192.168.0.111","UDP","909","12136  >  14475 Len=867"
"13589","36.463798","192.168.0.111","184.162.145.57","UDP","98","14475  >  12136 Len=56"
"13590","36.463824","192.168.0.111","184.162.145.57","UDP","130","14475  >  12136 Len=88"
"13591","36.463838","192.168.0.111","184.162.145.57","UDP","163","14475  >  12136 Len=121"
"13592","36.464146","184.162.145.57","192.168.0.111","UDP","909","12136  >  14475 Len=867"
"13593","36.464320","184.162.145.57","192.168.0.111","UDP","909","12136  >  14475 Len=867"
"13594","36.471171","184.162.145.57","192.168.0.111","UDP","941","12136  >  14475 Len=899"
"13595","36.477742","184.162.145.57","192.168.0.111","UDP","297","12136  >  14475 Len=255"
"13596","36.490561","192.168.0.111","184.162.145.57","UDP","131","14475  >  12136 Len=89"
"13597","36.490694","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13598","36.490719","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13599","36.490741","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13600","36.490755","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13601","36.490782","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13602","36.490797","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13603","36.501503","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13604","36.501546","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13605","36.501606","192.168.0.111","184.162.145.57","UDP","1058","14475  >  12136 Len=1016"
"13606","36.501620","192.168.0.111","184.162.145.57","UDP","1058","14475  >  12136 Len=1016"
"13607","36.501640","192.168.0.111","184.162.145.57","UDP","1058","14475  >  12136 Len=1016"
"13608","36.501652","192.168.0.111","184.162.145.57","UDP","1058","14475  >  12136 Len=1016"
"13609","36.501665","192.168.0.111","184.162.145.57","UDP","1058","14475  >  12136 Len=1016"
"13610","36.501691","192.168.0.111","184.162.145.57","UDP","126","14475  >  12136 Len=84"
"13611","36.502430","184.162.145.57","192.168.0.111","UDP","309","12136  >  14475 Len=267"
"13612","36.502716","184.162.145.57","192.168.0.111","UDP","978","12136  >  14475 Len=936"
"13613","36.524487","192.168.0.111","184.162.145.57","UDP","1061","14475  >  12136 Len=1019"
"13614","36.524643","192.168.0.111","184.162.145.57","UDP","129","14475  >  12136 Len=87"
"13615","36.535431","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13616","36.535518","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13617","36.535530","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13618","36.535547","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13619","36.535559","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13620","36.535571","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13621","36.535585","192.168.0.111","184.162.145.57","UDP","786","14475  >  12136 Len=744"
"13622","36.535608","192.168.0.111","184.162.145.57","UDP","786","14475  >  12136 Len=744"
"13623","36.535618","192.168.0.111","184.162.145.57","UDP","785","14475  >  12136 Len=743"
"13624","36.543176","184.162.145.57","192.168.0.111","UDP","978","12136  >  14475 Len=936"
"13625","36.543376","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13626","36.543389","184.162.145.57","192.168.0.111","UDP","978","12136  >  14475 Len=936"
"13627","36.543410","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13628","36.543445","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13629","36.543458","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13630","36.543472","192.168.0.111","184.162.145.57","UDP","785","14475  >  12136 Len=743"
"13631","36.543485","192.168.0.111","184.162.145.57","UDP","785","14475  >  12136 Len=743"
"13632","36.543499","192.168.0.111","184.162.145.57","UDP","128","14475  >  12136 Len=86"
"13633","36.543612","184.162.145.57","192.168.0.111","UDP","978","12136  >  14475 Len=936"
"13634","36.544438","184.162.145.57","192.168.0.111","UDP","978","12136  >  14475 Len=936"
"13635","36.544583","184.162.145.57","192.168.0.111","UDP","1009","12136  >  14475 Len=967"
"13636","36.544583","184.162.145.57","192.168.0.111","UDP","319","12136  >  14475 Len=277"
"13637","36.544583","184.162.145.57","192.168.0.111","UDP","969","12136  >  14475 Len=927"
"13638","36.544941","184.162.145.57","192.168.0.111","UDP","969","12136  >  14475 Len=927"
"13639","36.545082","184.162.145.57","192.168.0.111","UDP","969","12136  >  14475 Len=927"
"13640","36.545082","184.162.145.57","192.168.0.111","UDP","968","12136  >  14475 Len=926"
"13641","36.545082","184.162.145.57","192.168.0.111","UDP","324","12136  >  14475 Len=282"
"13642","36.545352","184.162.145.57","192.168.0.111","UDP","968","12136  >  14475 Len=926"
"13643","36.545590","184.162.145.57","192.168.0.111","UDP","1000","12136  >  14475 Len=958"
"13644","36.566756","184.162.145.57","192.168.0.111","UDP","313","12136  >  14475 Len=271"
"13645","36.566881","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13646","36.566934","192.168.0.111","184.162.145.57","UDP","132","14475  >  12136 Len=90"
"13647","36.566990","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"13648","36.567686","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"13649","36.567851","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"13650","36.568380","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"13651","36.568535","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"13652","36.569342","184.162.145.57","192.168.0.111","UDP","1011","12136  >  14475 Len=969"
"13653","36.580294","192.168.0.111","184.162.145.57","UDP","134","14475  >  12136 Len=92"
"13654","36.602106","192.168.0.111","184.162.145.57","UDP","133","14475  >  12136 Len=91"
"13655","36.602193","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13656","36.606441","184.162.145.57","192.168.0.111","UDP","308","12136  >  14475 Len=266"
"13657","36.606976","184.162.145.57","192.168.0.111","UDP","317","12136  >  14475 Len=275"
"13658","36.615538","184.162.145.57","192.168.0.111","UDP","936","12136  >  14475 Len=894"
"13659","36.615703","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13660","36.615731","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13661","36.615745","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13662","36.615758","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13663","36.615772","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13664","36.616725","184.162.145.57","192.168.0.111","UDP","935","12136  >  14475 Len=893"
"13665","36.616967","184.162.145.57","192.168.0.111","UDP","935","12136  >  14475 Len=893"
"13666","36.616967","184.162.145.57","192.168.0.111","UDP","935","12136  >  14475 Len=893"
"13667","36.624346","184.162.145.57","192.168.0.111","UDP","935","12136  >  14475 Len=893"
"13668","36.625103","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13669","36.625149","192.168.0.111","184.162.145.57","UDP","1060","14475  >  12136 Len=1018"
"13670","36.625203","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13671","36.625216","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13672","36.625226","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13673","36.625239","192.168.0.111","184.162.145.57","UDP","1059","14475  >  12136 Len=1017"
"13674","36.625253","192.168.0.111","184.162.145.57","UDP","130","14475  >  12136 Len=88"
"13675","36.626388","184.162.145.57","192.168.0.111","UDP","967","12136  >  14475 Len=925"
"13676","36.626388","184.162.145.57","192.168.0.111","UDP","339","12136  >  14475 Len=297"
"13677","36.647957","192.168.0.111","184.162.145.57","UDP","131","14475  >  12136 Len=89"
"13678","36.647995","192.168.0.111","184.162.145.57","UDP","1169","14475  >  12136 Len=1127"
"13679","36.656933","184.162.145.57","192.168.0.111","UDP","215","12136  >  14475 Len=173"
"13680","36.656933","184.162.145.57","192.168.0.111","UDP","353","12136  >  14475 Len=311"
"13681","36.657659","184.162.145.57","192.168.0.111","UDP","875","12136  >  14475 Len=833"
"13682","36.657768","184.162.145.57","192.168.0.111","UDP","874","12136  >  14475 Len=832"
"13683","36.657768","184.162.145.57","192.168.0.111","UDP","874","12136  >  14475 Len=832"
"13684","36.657901","192.168.0.111","184.162.145.57","UDP","1169","14475  >  12136 Len=1127"
"13685","36.657934","192.168.0.111","184.162.145.57","UDP","1169","14475  >  12136 Len=1127"
"13686","36.657954","192.168.0.111","184.162.145.57","UDP","1169","14475  >  12136 Len=1127"
"13687","36.657971","192.168.0.111","184.162.145.57","UDP","1169","14475  >  12136 Len=1127"
"13688","36.658049","184.162.145.57","192.168.0.111","UDP","874","12136  >  14475 Len=832"
"13689","36.658049","184.162.145.57","192.168.0.111","UDP","874","12136  >  14475 Len=832"
"13690","36.658307","184.162.145.57","192.168.0.111","UDP","906","12136  >  14475 Len=864"
"13691","36.658307","184.162.145.57","192.168.0.111","UDP","363","12136  >  14475 Len=321"
"13692","36.658890","184.162.145.57","192.168.0.111","UDP","880","12136  >  14475 Len=838"
"13693","36.659091","184.162.145.57","192.168.0.111","UDP","879","12136  >  14475 Len=837"
"13694","36.670093","192.168.0.111","184.162.145.57","UDP","130","14475  >  12136 Len=88"
"13695","36.674948","184.162.145.57","192.168.0.111","UDP","879","12136  >  14475 Len=837"
"13696","36.674948","184.162.145.57","192.168.0.111","UDP","879","12136  >  14475 Len=837"
"13697","36.675620","184.162.145.57","192.168.0.111","UDP","879","12136  >  14475 Len=837"
"13698","36.675816","184.162.145.57","192.168.0.111","UDP","911","12136  >  14475 Len=869"
"13699","36.675816","184.162.145.57","192.168.0.111","UDP","354","12136  >  14475 Len=312"
"13700","36.686879","192.168.0.111","184.162.145.57","UDP","130","14475  >  12136 Len=88"
"13701","36.695255","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"13702","36.695389","192.168.0.111","184.162.145.57","UDP","1030","14475  >  12136 Len=988"
"13703","36.695425","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"13704","36.695435","192.168.0.111","184.162.145.57","UDP","1030","14475  >  12136 Len=988"
"13705","36.695455","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13706","36.695471","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13707","36.695499","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13708","36.695515","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13709","36.695531","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13710","36.695546","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13711","36.696554","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"13712","36.696554","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"13713","36.696889","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"13714","36.696889","184.162.145.57","192.168.0.111","UDP","873","12136  >  14475 Len=831"
"13715","36.696889","184.162.145.57","192.168.0.111","UDP","337","12136  >  14475 Len=295"
"13716","36.707817","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13717","36.707888","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13718","36.707914","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13719","36.707943","192.168.0.111","184.162.145.57","UDP","1029","14475  >  12136 Len=987"
"13720","36.707967","192.168.0.111","184.162.145.57","UDP","136","14475  >  12136 Len=94"
"13721","36.718801","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13722","36.722058","184.162.145.57","192.168.0.111","UDP","322","12136  >  14475 Len=280"
"13723","36.722199","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13724","36.722223","192.168.0.111","184.162.145.57","UDP","132","14475  >  12136 Len=90"
"13725","36.740374","184.162.145.57","192.168.0.111","UDP","309","12136  >  14475 Len=267"
"13726","36.740566","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13727","36.740596","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13728","36.740610","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13729","36.740631","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13730","36.740644","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13731","36.740658","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13732","36.740670","192.168.0.111","184.162.145.57","UDP","1047","14475  >  12136 Len=1005"
"13733","36.740682","192.168.0.111","184.162.145.57","UDP","1046","14475  >  12136 Len=1004"
"13734","36.740694","192.168.0.111","184.162.145.57","UDP","1046","14475  >  12136 Len=1004"
"13735","36.740702","192.168.0.111","184.162.145.57","UDP","1046","14475  >  12136 Len=1004"
"13736","36.740709","192.168.0.111","184.162.145.57","UDP","1046","14475  >  12136 Len=1004"
"13737","36.740716","192.168.0.111","184.162.145.57","UDP","128","14475  >  12136 Len=86"
"13738","36.756004","184.162.145.57","192.168.0.111","UDP","315","12136  >  14475 Len=273"
"13739","36.756200","184.162.145.57","192.168.0.111","UDP","956","12136  >  14475 Len=914"
"13740","36.756947","184.162.145.57","192.168.0.111","UDP","956","12136  >  14475 Len=914"
"13741","36.757123","184.162.145.57","192.168.0.111","UDP","956","12136  >  14475 Len=914"
"13742","36.757481","184.162.145.57","192.168.0.111","UDP","956","12136  >  14475 Len=914"
"13743","36.764364","184.162.145.57","192.168.0.111","UDP","955","12136  >  14475 Len=913"
"13744","36.765049","184.162.145.57","192.168.0.111","UDP","987","12136  >  14475 Len=945"
"13745","36.765104","192.168.0.111","184.162.145.57","UDP","130","14475  >  12136 Len=88"
"13746","36.766362","192.168.0.111","184.162.145.57","UDP","163","14475  >  12136 Len=121"
"13747","36.787679","192.168.0.111","184.162.145.57","UDP","131","14475  >  12136 Len=89"
"13748","36.787968","184.162.145.57","192.168.0.111","UDP","324","12136  >  14475 Len=282"
"13749","36.798673","192.168.0.111","184.162.145.57","UDP","1212","14475  >  12136 Len=1170"
